LGID,SOURCE,LGNAME,LGTYPEID,LGSTATUSID,ABBREV_NAM,MAIL_ADDRE,ALT_ADDRES,MAIL_CITY,MAIL_STATE,MAIL_ZIP,URL,PREV_NAME
65882,JeffCo Dissolved Parcels 07-01-2015,Fossil Ridge Metropolitan District No. 2,6,1,Fossil Ridge Metropolitan District No. 2,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
65883,JeffCo Dissolved Parcels 07-01-2015,Fossil Ridge Metropolitan District No. 3,6,1,Fossil Ridge Metropolitan District No. 3,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
30031,JeffCo Dissolved Parcels 07-01-2015,Fruitdale Sanitation District,10,1,Fruitdale Sanitation District,4990 Miller Street,,Wheat Ridge,CO,80033-2565,,
30033,JeffCo Dissolved Parcels 07-01-2015,Genesee Water & Sanitation District,12,1,Genesee Water & Sanitation District,2310 Bitterroot Ln,,Golden,CO,80401,www.geneseewater.com,
30032,JeffCo Dissolved Parcels 07-01-2015,Genesee Fire Protection District,8,1,Genesee Fire Protection District,23455 Currant Drive,,Golden,CO,80401,,
65964,JeffCo Dissolved Parcels 07-01-2015,GEOS Neighborhood Metropolitan District,6,1,GEOS Neighborhood Metropolitan District,"1700 Lincoln Street, Suite 2000",c/o Spencer Fane LLP,Denver,CO,80203,,
30034,JeffCo Dissolved Parcels 07-01-2015,Golden Downtown Improvement District,28,1,Golden Downtown Improvement District,911 10th Street,c/o City of Golden,Golden,CO,80401,www.cityofgolden.net,
30115,JeffCo Dissolved Parcels 07-01-2015,Golden Gate Fire Protection District,8,1,Golden Gate Fire Protection District,PO Box 843,,Golden,CO,80403,www.goldengatefire.org,
66393,JeffCo Dissolved Parcels 07-01-2015,Green Gables Metropolitan District No. 1,6,1,Green Gables Metropolitan District No. 1,"8390 East Crescent Parkway, Suite 500",c/o CliftonLarsonAllen LLP,Greenwood Village,CO,80111,,
66394,JeffCo Dissolved Parcels 07-01-2015,Green Gables Metropolitan District No. 2,6,1,Green Gables Metropolitan District No. 2,"8390 East Crescent Parkway, Suite 500","c/o Clifton Larson Allen, LLP",Greenwood Village,CO,80111,,
30037,JeffCo Dissolved Parcels 07-01-2015,Green Mountain Water & Sanitation District,12,1,Green Mountain Water & San. District,13919 W Utah Ave,,Lakewood,CO,80228,www.greenmountainwater.org,
65841,JeffCo Dissolved Parcels 07-01-2015,Green Tree Metropolitan District No. 1,6,1,Green Tree Metropolitan District No. 1,7400 E Orchard Rd Ste 3300,c/o Seter & Vander Wall PC,Greenwood Village,CO,80111,,
65842,JeffCo Dissolved Parcels 07-01-2015,Green Tree Metropolitan District No. 2,6,1,Green Tree Metropolitan District No. 2,7400 E Orchard Rd Ste 3300,c/o Seter & Vander Wall PC,Greenwood Village,CO,80111,,
66381,JeffCo Dissolved Parcels 07-01-2015,Hawthorn Metropolitan District No. 1,6,1,Hawthorn Metropolitan District No. 1,"2154 East Commons Avenue, Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122-1880,,
65981,JeffCo Dissolved Parcels 07-01-2015,HomeTown Metropolitan District No. 1,6,1,HomeTown Metropolitan District No. 1,"450 East 17th Avenue, Suite 400",c/o CliftonLarsonAllen LLP,Denver,CO,80203-1214,,
65982,JeffCo Dissolved Parcels 07-01-2015,HomeTown Metropolitan District No. 2,6,1,HomeTown Metropolitan District No. 2,"450 East 17th Avenue, Suite 400","c/o McGeady Becher, P.C.",Denver,CO,80203-1214,,
65984,JeffCo Dissolved Parcels 07-01-2015,HomeTown Metropolitan District No. 4,6,1,HomeTown Metropolitan District No. 4,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
65801,JeffCo Dissolved Parcels 07-01-2015,Hyland Village Metropolitan District,6,1,Hyland Village Metropolitan District,"141 Union Boulevard, Suite 150",,Lakewood,CO,80228-1898,,
65037,JeffCo Dissolved Parcels 07-01-2015,Indiana Valley Metropolitan District,6,1,Indiana Valley Metropolitan District,"7400 East Orchard Road, Suite 3300","c/o Seter & Vander Wall, P.C.",Greenwood Village,CO,80111,,
65983,JeffCo Dissolved Parcels 07-01-2015,HomeTown Metropolitan District No. 3,6,1,HomeTown Metropolitan District No. 3,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
30042,JeffCo Dissolved Parcels 07-01-2015,Indian Hills Fire Protection District,8,1,Indian Hills Fire Protection District,PO Box 750,,Indian Hills,CO,80454,,
30044,JeffCo Dissolved Parcels 07-01-2015,Inter-Canyon Fire Protection District,8,1,Inter-Canyon Fire Protection District,7939 S Turkey Creek Rd,,Morrison,CO,80465,Intercanyonfire.org,
30139,JeffCo Dissolved Parcels 07-01-2015,Jefferson County Meadow Ranch Public Improvement District,31,1,Jefferson Cty. Meadow Ranch Pub. Impr. D,"100 Jefferson County Parkway, Suite 1570",,Golden,CO,80419-4570,,
65264,JeffCo Dissolved Parcels 07-01-2015,Jefferson Center Metropolitan District No. 2,6,1,Jefferson Center Metro. District #2,"141 Union Boulevard, Suite 150",,Lakewood,CO,80228-1898,,
30119,JeffCo Dissolved Parcels 07-01-2015,Jefferson Center Metropolitan District No. 1,6,1,Jefferson Center Metro. District No. 1,"141 Union Boulevard, Suite 150",c/o Special District Management,Lakewood,CO,80228-1898,,
30049,JeffCo Dissolved Parcels 07-01-2015,Ken-Caryl Ranch Water & Sanitation District,12,1,Ken-Caryl Ranch Water & San. District,10698 W. Centennial Road,,Littleton,CO,80127-4221,www.ken-carylwater.org,
30051,JeffCo Dissolved Parcels 07-01-2015,Ken-Caryl West Ranch Water District,11,1,Ken-Caryl West Ranch Water District,1 West Ranch Trail,,Morrison,CO,80465,,
65295,JeffCo Dissolved Parcels 07-01-2015,Kipling Ridge Metropolitan District,6,1,Kipling Ridge Metropolitan District,"8390 E. Crescent Parkway, Suite 500",c/o CliftonLarsonAllen LLP,Greenwood Village,CO,80111-2814,,
30052,JeffCo Dissolved Parcels 07-01-2015,Kittredge Sanitation & Water District,12,1,Kittredge Sanitation & Water District,PO Box 7,,Kittredge,CO,80457,,
64082,JeffCo Dissolved Parcels 07-01-2015,Lakehurst Water and Sanitation District,12,1,Lakehurst Water And Sanitation District,390 Union Blvd Ste 400,,Lakewood,CO,80228,www.Lakehurstwater.org,
66187,JeffCo Dissolved Parcels 07-01-2015,Lakeside Center Metropolitan District,6,1,Lakeside Center Metropolitan District,8390 E Crescent Pkwy Ste 500,c/o Clifton Larson Allen,Greenwood Village,CO,80111,,
66337,JeffCo Dissolved Parcels 07-01-2015,Lakewood-West Colfax Business Improvement District,57,1,Lakewood-West Colfax B.I.D.,7125 West Colfax Avenue,,Lakewood,CO,80214,,
30045,JeffCo Dissolved Parcels 07-01-2015,Jefferson County Law Enforcement Authority,24,1,Jefferson County Law Enforcement Auth.,"100 Jefferson County Parkway, Suite 4570",,Golden,CO,80419,,
30141,JeffCo Dissolved Parcels 07-01-2015,Lena Gulch Metropolitan District,6,1,Lena Gulch Metropolitan District,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
66379,JeffCo Dissolved Parcels 07-01-2015,Leyden Ranch Metropolitan District,6,1,Leyden Ranch Metropolitan District,"2154 East Commons Avenue, Suite 2000",c/o White Bear Ankele Tanaka & Waldron,Centennial,CO,80122-1880,,
66345,JeffCo Dissolved Parcels 07-01-2015,Leyden Rock Metropolitan District No. 1,6,1,Leyden Rock Metropolitan District No. 1,"2154 East Commons Avenue, Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122-1880,,
60006,Teller County digitized 07-14-2015,Rampart Regional Library District,16,1,Rampart Regional Library District,PO Box 336,218 East Midland,Woodland Park,CO,80866,,
66354,JeffCo Dissolved Parcels 07-01-2015,Leyden Rock Metropolitan District No. 10,6,1,Leyden Rock Metropolitan District No. 10,"2154 East Commons Avenue, Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122-1880,,
66530,Districts From Eagle Assessor 06-30-2015,Haymeadow Metropolitan District No. 1,6,1,Haymeadow Metropolitan District No. 1,"390 Union Boulevard, Suite 400","c/o Collins Cockrel & Cole, P.C.",Denver,CO,80228-1556,,
66346,JeffCo Dissolved Parcels 07-01-2015,Leyden Rock Metropolitan District No. 2,6,1,Leyden Rock Metropolitan District No. 2,"2154 East Commons Avenue, Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122-1880,,
66347,JeffCo Dissolved Parcels 07-01-2015,Leyden Rock Metropolitan District No. 3,6,1,Leyden Rock Metropolitan District No. 3,"2154 East Commons Avenue, Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122-1880,,
66533,Districts From Eagle Assessor 06-30-2015,Haymeadow Metropolitan District No. 4,6,1,Haymeadow Metropolitan District No. 4,"390 Union Boulevard, Suite 400","c/o Collins Cockrel & Cole, P.C.",Denver,CO,80228-1556,,
66531,Districts From Eagle Assessor 06-30-2015,Haymeadow Metropolitan District No. 2,6,1,Haymeadow Metropolitan District No. 2,"390 Union Boulevard, Suite 400","c/o Collins Cockrel & Cole, P.C.",Denver,CO,80228-1556,,
66348,JeffCo Dissolved Parcels 07-01-2015,Leyden Rock Metropolitan District No. 4,6,1,Leyden Rock Metropolitan District No. 4,"2154 East Commons Avenue, Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122-1880,,
66349,JeffCo Dissolved Parcels 07-01-2015,Leyden Rock Metropolitan District No. 5,6,1,Leyden Rock Metropolitan District No. 5,"2154 East Commons Avenue, Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122-1880,,
66350,JeffCo Dissolved Parcels 07-01-2015,Leyden Rock Metropolitan District No. 6,6,1,Leyden Rock Metropolitan District No. 6,"2154 East Commons Avenue, Suite 2000","c/o White Bear Ankele, P.C.",Centennial,CO,80122-1880,,
30058,JeffCo Dissolved Parcels 07-01-2015,Leyden Water District,11,1,Leyden Water District,8183 3rd Ave,,Arvada,CO,80007,,
64086,JeffCo Dissolved Parcels 07-01-2015,Lochmoor Water & Sanitation District,12,1,Lochmoor Water & Sanitation District,"1221 West Mineral Avenue, Suite 202","c/o Haynie & Company, P.C.",Littleton,CO,80120-4544,,
64095,JeffCo Dissolved Parcels 07-01-2015,Mountain Water & Sanitation District,12,1,Mountain Water & Sanitation District,12365 Highway 285,,Conifer,CO,80433,Mtwaterandsan.com,
66532,Districts From Eagle Assessor 06-30-2015,Haymeadow Metropolitan District No. 3,6,1,Haymeadow Metropolitan District No. 3,"390 Union Boulevard, Suite 400","c/o Collins Cockrel & Cole, P.C.",Denver,CO,80228-1556,,
66534,Districts From Eagle Assessor 06-30-2015,Haymeadow Metropolitan District No. 5,6,1,Haymeadow Metropolitan District No. 5,"390 Union Boulevard, Suite 400","c/o Collins Cockrel & Cole, P.C.",Denver,CO,80228-1556,,
65560,JeffCo Dissolved Parcels 07-01-2015,Longs Peak Metropolitan District,6,1,Longs Peak Metropolitan District,"7400 East Orchard Road, Suite 3300","c/o Seter & Vander Wall, P.C.",Greenwood Village,CO,80111,,
64261,JeffCo Dissolved Parcels 07-01-2015,Lookout Mountain Water District,11,1,Lookout Mountain Water District,1202 Bergen Pkwy Ste 215,,Evergreen,CO,80439,www.lookoutmountainwaterdistrict.org,
66257,JeffCo Dissolved Parcels 07-01-2015,Lyons Ridge Metropolitan District,6,1,Lyons Ridge Metropolitan District,"1700 Lincoln Street, Suite 3800",c/o Spencer Fane LLP,Denver,CO,80203-4538,,
65368,JeffCo Dissolved Parcels 07-01-2015,City of Westminster Mandalay Town Center General Improvement District,28,1,City of Westminster Mandalay Town Ctr. G,4800 West 92nd Avenue,c/o City of Westminster Finance Department,Westminster,CO,80031-6387,,
60007,Teller County digitized 07-14-2015,Ridgewood Water District,11,1,Ridgewood Water District,1876 Spruce Road,,Woodland Park,CO,80863,,
30062,JeffCo Dissolved Parcels 07-01-2015,Meadowbrook-Fairview Metropolitan District,6,1,Meadowbrook-Fairview Metro. District,9850 B West Girton Ave,,Lakewood,CO,80227,,
65112,JeffCo Dissolved Parcels 07-01-2015,Tablerock Metropolitan District,6,1,Tablerock Metropolitan District,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele, P.C.",Centennial,CO,80122,,
30107,JeffCo Dissolved Parcels 07-01-2015,Timbers Estates Metropolitan District,6,1,Timbers Estates Metropolitan District,1627 E 18th St,"c/o Pinnacle Consulting Group, Inc.",Loveland,CO,80538,,
30061,JeffCo Dissolved Parcels 07-01-2015,Meadowbrook Water District,11,1,Meadowbrook Water District,9850 B West Girton Ave,,Lakewood,CO,80227,www.meadowbrookwaterdistrict.com,
65268,JeffCo Dissolved Parcels 07-01-2015,Mountain Shadows Metropolitan District,6,1,Mountain Shadows Metropolitan District,2154 E Commons Ave Ste 2000,"c/o White Bear Ankele, Tanaka & Waldron",Centennial,CO,80122,,Jefferson Center Metropolitan District No. 6
30130,JeffCo Dissolved Parcels 07-01-2015,TrailMark Metropolitan District,6,1,Trailmark Metropolitan District,"7995 East Prentice Ave., Ste. 103E",c/o Community Resource Services,Greenwood Village,CO,80111-2710,,Chatfield Green Metropolitan District
30085,JeffCo Dissolved Parcels 07-01-2015,Valley Water District,11,1,Valley Water District,12101 West 52nd Avenue,,Wheat Ridge,CO,80033-1911,,
30068,JeffCo Dissolved Parcels 07-01-2015,Mount Carbon Metropolitan District,6,1,Mount Carbon Metropolitan District,"8390 E. Crescent Parkway, Suite 500",c/o CliftonLarsonAllen LLP,Greenwood Village,CO,80111-2814,,
65060,JeffCo Dissolved Parcels 07-01-2015,Vance Street Metropolitan District No. 2,6,6,Vance Street Metropolitan District No. 2,450 E 17th Ave Ste 400,"c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
65059,JeffCo Dissolved Parcels 07-01-2015,Vance Street Metropolitan District No. 1,6,6,Vance Street Metropolitan District No. 1,450 E 17th Ave Ste 400,"c/o McGeady Sisneros, P.C.",Denver,CO,80203,,
65265,JeffCo Dissolved Parcels 07-01-2015,Vauxmont Metropolitan District,6,1,Vauxmont Metropolitan District,400 E. Simpson Street Suite 200,,Lafayette,CO,80026,,Jefferson Center Metropolitan District No. 3
66482,JeffCo Dissolved Parcels 07-01-2015,Verve Metropolitan District No. 1,6,1,Verve Metropolitan District No. 1,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
66483,JeffCo Dissolved Parcels 07-01-2015,Verve Metropolitan District No. 2,6,1,Verve Metropolitan District No. 2,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
66484,JeffCo Dissolved Parcels 07-01-2015,Verve Metropolitan District No. 3,6,1,Verve Metropolitan District No. 3,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
66485,JeffCo Dissolved Parcels 07-01-2015,Verve Metropolitan District No. 4,6,1,Verve Metropolitan District No. 4,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
30124,JeffCo Dissolved Parcels 07-01-2015,Mount Vernon Country Club Metropolitan District,6,1,Mount Vernon Country Club Metro. Dist.,24933 Clubhouse Circle,,Golden,CO,80401,,
30149,JeffCo Dissolved Parcels 07-01-2015,NBC Metropolitan District,6,1,NBC Metropolitan District,"141 Union Boulevard, Suite 150",c/o Special District Management,Lakewood,CO,80228-1898,,
30070,JeffCo Dissolved Parcels 07-01-2015,North Table Mountain Water & Sanitation District,12,1,North Table Mountain Water & San. Dist.,14806 West 52nd Avenue,,Golden,CO,80403-1228,www.ntmwater.org,
30074,JeffCo Dissolved Parcels 07-01-2015,Northwest Lakewood Sanitation District,10,1,Northwest Lakewood Sanitation District,"141 Union Boulevard, Suite 150","c/o Special District Management Service, Inc.",Lakewood,CO,80228-1898,,
66492,JeffCo Dissolved Parcels 07-01-2015,Olde Town Arvada Business Improvement District,57,1,Olde Town Arvada B.I.D.,"1700 Lincoln Street, Suite 2000","c/o Spencer Fane Britt & Browne, LLP",Denver,CO,80203-4538,,
65436,JeffCo Dissolved Parcels 07-01-2015,Vineyard Town Square Metropolitan District,6,1,Vineyard Town Square Metro. District,141 Union Blvd Ste 150,,Lakewood,CO,80228-1898,,
30105,JeffCo Dissolved Parcels 07-01-2015,Plains Metropolitan District,6,1,Plains Metropolitan District,7903 Ralston Road,"c/o The Oliver Law Firm, P.C.",Arvada,CO,80002,,
30151,JeffCo Dissolved Parcels 07-01-2015,Plaza Metropolitan District No. 1,6,1,Plaza Metropolitan District No. 1,"2154 E. Commons Avenue, Suite 2000",c/o White Bear Ankele Tanaka & Waldron,Centennial,CO,80122,,
30152,JeffCo Dissolved Parcels 07-01-2015,Plaza Metropolitan District No. 2,6,1,Plaza Metropolitan District No. 2,"2154 E. Commons Avenue, Suite 2000",c/o White Bear Ankele Tanaka & Waldron,Centennial,CO,80122,,
65046,JeffCo Dissolved Parcels 07-01-2015,Plaza Metropolitan District No. 3,6,1,Plaza Metropolitan District No. 3,"2154 E. Commons Avenue, Suite 2000",c/o White Bear Ankele Tanaka & Waldron,Centennial,CO,80122,,
30076,JeffCo Dissolved Parcels 07-01-2015,Pleasant View Water & Sanitation District,12,1,Pleasant View Water & San. District,955 Moss St,,Golden,CO,80401,,
30150,JeffCo Dissolved Parcels 07-01-2015,City of Westminster Promenade Parking General Improvement District,28,1,Westminster Promenade Parking G.I.D.,4800 West 92nd Avenue,c/o City of Westminster Finance Department,Westminster,CO,80031,,
30078,JeffCo Dissolved Parcels 07-01-2015,Ralston Valley Water & Sanitation District,12,1,Ralston Valley Water & San. District,PO Box 749,,Arvada,CO,80001-0749,,
66429,JeffCo Dissolved Parcels 07-01-2015,Mountain's Edge Metropolitan District,6,1,Mountain's Edge Metropolitan District,8390 E Crescent Pkwy Ste 500,c/o CliftonLarsonAllen LLP,Greenwood Village,CO,80111,,Reserve at the Meadows Metropolitan District
66430,JeffCo Dissolved Parcels 07-01-2015,Silver Leaf Metropolitan District,6,1,Silver Leaf Metropolitan District,"450 East 17th Avenue, Suite 400","c/o McGeady Becher, P.C.",Denver,CO,80203-1214,,
30079,JeffCo Dissolved Parcels 07-01-2015,"South Sheridan Water, Sanitary Sewer & Storm Drainage District",6,1,"South Sheridan Water, Sanitary Sewer & S",7995 E Prentice Ave Ste 103E,c/o Community Resource Services,Greenwood Village,CO,80111,,
30122,JeffCo Dissolved Parcels 07-01-2015,South Evergreen Water District,11,1,South Evergreen Water District,2922 Evergreen Pkwy Ste 320,,Evergreen,CO,80439,,
30080,JeffCo Dissolved Parcels 07-01-2015,Southwest Plaza Metropolitan District,6,1,Southwest Plaza Metropolitan District,1700 Lincoln St Ste 2200,c/o Spencer Fane Britt & Browne LLP,Denver,CO,80203,,
30123,JeffCo Dissolved Parcels 07-01-2015,Spring Mesa Metropolitan District,6,1,Spring Mesa Metropolitan District,8390 E Crescent Pkwy Ste 500,c/o CliftonLarsonAllen LLP,Greenwood Village,CO,80111,,Eldorado Hills Metropolitan District
65231,JeffCo Dissolved Parcels 07-01-2015,Vintage Reserve Metropolitan District,6,1,Vintage Reserve Metropolitan District,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
30081,JeffCo Dissolved Parcels 07-01-2015,Southwest Suburban Denver Water & Sanitation District,12,1,S.W. Suburban Denver Water & San. Dist.,"2922 Evergreen Parkway, Suite 320",,Evergreen,CO,80439,,
66356,JeffCo Dissolved Parcels 07-01-2015,Ward TOD Metropolitan District No. 1,6,1,Ward TOD Metropolitan District No. 1,1700 Lincoln Street Suite 2000,c/o Spencer Fane LLP,Denver,CO,80203,,
66357,JeffCo Dissolved Parcels 07-01-2015,Ward TOD Metropolitan District No. 2,6,1,Ward TOD Metropolitan District No. 2,1700 Lincoln Street Suite 2000,c/o Spencer Fane LLP,Denver,CO,80203,,
66358,JeffCo Dissolved Parcels 07-01-2015,Ward TOD Metropolitan District No. 3,6,1,Ward TOD Metropolitan District No. 3,1700 Lincoln Street Suite 2000,c/o Spencer Fane LLP,Denver,CO,80203,,
