"Feature Name|""ID""|""Class""|""County""|""State""|""Latitude""|""Longitude""|""Ele(ft)""|""Map""|""BGN Date""|""Entry Date""|"
"Superior|""203891""|""Populated Place""|""Boulder""|""CO""|""395710N""|""1051007W""|""5495""|""Louisville""|""""|""13-OCT-1978"""
"Supreme Estates|""2354928""|""Populated Place""|""Jefferson""|""CO""|""394942N""|""1051017W""|""5597""|""Golden""|""""|""17-OCT-2007"""
"Surrey Ridge|""2085581""|""Populated Place""|""Douglas""|""CO""|""392952N""|""1045257W""|""6240""|""Sedalia""|""""|""30-MAR-2006"""
"Surrey Ridge Census Designated Place|""2583303""|""Census""|""Douglas""|""CO""|""392950N""|""1045246W""|""6204""|""Sedalia""|""""|""31-MAR-2010"""
"Swallows|""193692""|""Populated Place""|""Pueblo""|""CO""|""381808N""|""1045137W""|""4885""|""Swallows""|""""|""13-OCT-1978"""
"Swan (historical)|""189480""|""Populated Place""|""Chaffee""|""CO""|""384048N""|""1060231W""|""7464""|""Nathrop""|""""|""13-OCT-1978"""
"Swan City (historical)|""203918""|""Populated Place""|""Summit""|""CO""|""Unknown""|""Unknown""|""""|""Unknown""|""""|""01-MAR-1995"""
"Swink|""204827""|""Populated Place""|""Otero""|""CO""|""380052N""|""1033742W""|""4121""|""Rocky Ford""|""""|""13-OCT-1978"""
"Switzerland Park|""178574""|""Populated Place""|""Boulder""|""CO""|""400005N""|""1052605W""|""7582""|""Gold Hill""|""""|""13-OCT-1978"""
"Tabernash|""180967""|""Populated Place""|""Grand""|""CO""|""395937N""|""1055035W""|""8330""|""Fraser""|""""|""13-OCT-1978"""
"Tabernash Census Designated Place|""2410044""|""Census""|""Grand""|""CO""|""395844N""|""1055040W""|""8405""|""Fraser""|""""|""11-MAR-2008"""
"Tabor|""178748""|""Populated Place""|""Boulder""|""CO""|""400305N""|""1050427W""|""5052""|""Erie""|""""|""13-OCT-1978"""
"Tacoma|""187954""|""Populated Place""|""La Plata""|""CO""|""373125N""|""1074655W""|""7296""|""Electra Lake""|""""|""13-OCT-1978"""
"Tall Timber|""197731""|""Populated Place""|""Boulder""|""CO""|""400052N""|""1052106W""|""6391""|""Boulder""|""""|""01-SEP-1992"""
"Tall Timber Census Designated Place|""2583304""|""Census""|""Boulder""|""CO""|""400055N""|""1052059W""|""6417""|""Boulder""|""""|""31-MAR-2010"""
"Tampa|""180807""|""Populated Place""|""Weld""|""CO""|""400900N""|""1042720W""|""4813""|""Tampa""|""""|""13-OCT-1978"""
"Tanglewood Acres|""192267""|""Populated Place""|""Custer""|""CO""|""380538N""|""1053342W""|""8733""|""Horn Peak""|""""|""13-OCT-1978"""
"Tarryall|""183832""|""Populated Place""|""Park""|""CO""|""390719N""|""1052832W""|""8714""|""Tarryall""|""""|""13-OCT-1978"""
"Telluride|""204747""|""Populated Place""|""San Miguel""|""CO""|""375615N""|""1074844W""|""8793""|""Telluride""|""""|""13-OCT-1978"""
"Tennyson Park|""2354421""|""Populated Place""|""Adams""|""CO""|""394840N""|""1050255W""|""5308""|""Arvada""|""""|""28-SEP-2007"""
"Tercio|""194781""|""Populated Place""|""Las Animas""|""CO""|""370307N""|""1045948W""|""7736""|""Tercio""|""""|""13-OCT-1978"""
"Texas Creek|""191788""|""Populated Place""|""Fremont""|""CO""|""382447N""|""1053450W""|""6194""|""Echo""|""""|""13-OCT-1978"""
"The Bluffs|""2355341""|""Populated Place""|""Jefferson""|""CO""|""393511N""|""1051334W""|""7283""|""Indian Hills""|""""|""17-OCT-2007"""
"The Broadlands|""2355032""|""Populated Place""|""Broomfield""|""CO""|""395704N""|""1050144W""|""5272""|""Lafayette""|""""|""17-OCT-2007"""
"The Highlands|""2354734""|""Populated Place""|""Jefferson""|""CO""|""394958N""|""1050406W""|""5446""|""Arvada""|""""|""28-SEP-2007"""
"The Pinery|""1867091""|""Populated Place""|""Douglas""|""CO""|""392719N""|""1044404W""|""6247""|""Ponderosa Park""|""""|""15-MAY-2000"""
"The Pinery Census Designated Place|""2410075""|""Census""|""Douglas""|""CO""|""392646N""|""1044533W""|""6066""|""Castle Rock North""|""""|""11-MAR-2008"""
"The Pond|""2354701""|""Populated Place""|""Jefferson""|""CO""|""395115N""|""1050620W""|""5525""|""Arvada""|""""|""28-SEP-2007"""
"The Ridge At Stony Creek|""2355363""|""Populated Place""|""Jefferson""|""CO""|""393508N""|""1050539W""|""5656""|""Littleton""|""""|""17-OCT-2007"""
"The Valley|""2355334""|""Populated Place""|""Jefferson""|""CO""|""393431N""|""1050946W""|""6092""|""Indian Hills""|""""|""17-OCT-2007"""
"Thistledown|""187267""|""Populated Place""|""Ouray""|""CO""|""375937N""|""1074159W""|""8730""|""Ironton""|""""|""13-OCT-1978"""
"Thomasville|""179745""|""Populated Place""|""Pitkin""|""CO""|""392137N""|""1064209W""|""8018""|""Meredith""|""""|""13-OCT-1978"""
"Thornton|""181265""|""Populated Place""|""Adams""|""CO""|""395205N""|""1045819W""|""5348""|""Commerce City""|""""|""13-OCT-1978"""
"Thunderbird Estates|""2354581""|""Populated Place""|""Arapahoe""|""CO""|""394252N""|""1044229W""|""5571""|""Coal Creek""|""""|""28-SEP-2007"""
"Thurman|""1950960""|""Populated Place""|""Washington""|""CO""|""393546N""|""1031303W""|""4951""|""Thurman""|""""|""31-JAN-2002"""
"Tiffany|""184493""|""Populated Place""|""La Plata""|""CO""|""370158N""|""1073217W""|""6342""|""Tiffany""|""""|""13-OCT-1978"""
"Tiger (historical)|""203919""|""Populated Place""|""Summit""|""CO""|""393122N""|""1055744W""|""9669""|""Keystone""|""""|""01-MAR-1995"""
"Timnath|""180510""|""Populated Place""|""Larimer""|""CO""|""403145N""|""1045907W""|""4865""|""Timnath""|""""|""13-OCT-1978"""
"Timpas|""195713""|""Populated Place""|""Otero""|""CO""|""374905N""|""1034627W""|""4429""|""Timpas""|""""|""13-OCT-1978"""
"Tincup|""189089""|""Populated Place""|""Gunnison""|""CO""|""384516N""|""1062842W""|""10157""|""Tincup""|""""|""13-OCT-1978"""
"Tioga|""194229""|""Populated Place""|""Huerfano""|""CO""|""374156N""|""1045539W""|""6548""|""Black Hills""|""""|""13-OCT-1978"""
"Tobe|""196230""|""Populated Place""|""Las Animas""|""CO""|""371309N""|""1033642W""|""5774""|""Tobe""|""""|""13-OCT-1978"""
"Tobin|""182715""|""Populated Place""|""Logan""|""CO""|""405003N""|""1025222W""|""3740""|""Crook""|""""|""13-OCT-1978"""
"Todd Creek|""1852851""|""Populated Place""|""Adams""|""CO""|""395841N""|""1045224W""|""5052""|""Brighton""|""""|""21-JAN-2000"""
"Todd Creek Census Designated Place|""2409327""|""Census""|""Adams""|""CO""|""395846N""|""1045221W""|""5033""|""Brighton""|""""|""11-MAR-2008"""
"Tolland|""181024""|""Populated Place""|""Gilpin""|""CO""|""395418N""|""1053521W""|""8920""|""Nederland""|""""|""13-OCT-1978"""
"Tollgate|""2354633""|""Populated Place""|""Arapahoe""|""CO""|""394201N""|""1044728W""|""5525""|""Fitzsimons""|""""|""28-SEP-2007"""
"Tomah|""185130""|""Populated Place""|""Douglas""|""CO""|""391807N""|""1045324W""|""6434""|""Dawson Butte""|""""|""13-OCT-1978"""
"Tomah Census Designated Place|""2583305""|""Census""|""Douglas""|""CO""|""391819N""|""1045422W""|""6768""|""Dawson Butte""|""""|""31-MAR-2010"""
"Tomboy (historical)|""187139""|""Populated Place""|""San Miguel""|""CO""|""375612N""|""1074516W""|""11509""|""Telluride""|""""|""13-OCT-1978"""
"Tomichi (historical)|""203923""|""Populated Place""|""Gunnison""|""CO""|""Unknown""|""Unknown""|""""|""Unknown""|""""|""01-MAR-1995"""
"Tonville|""180868""|""Populated Place""|""Weld""|""CO""|""400033N""|""1044214W""|""5023""|""Hudson""|""""|""13-OCT-1978"""
"Toonerville|""195733""|""Populated Place""|""Bent""|""CO""|""374630N""|""1030951W""|""4183""|""Toonerville""|""""|""13-OCT-1978"""
"Toponas|""173099""|""Populated Place""|""Routt""|""CO""|""400337N""|""1064829W""|""8284""|""Toponas""|""""|""13-OCT-1978"""
"Tordal Estates|""197257""|""Populated Place""|""Summit""|""CO""|""392304N""|""1060301W""|""10653""|""Breckenridge""|""""|""01-DEC-1991"""
"Torres|""193151""|""Populated Place""|""Las Animas""|""CO""|""370410N""|""1050322W""|""8330""|""Torres""|""""|""13-OCT-1978"""
"Torres|""190394""|""Populated Place""|""Rio Grande""|""CO""|""373624N""|""1061216W""|""7707""|""Monte Vista""|""""|""13-OCT-1978"""
"Towaoc|""179166""|""Populated Place""|""Montezuma""|""CO""|""371216N""|""1084346W""|""5912""|""Towaoc""|""""|""13-OCT-1978"""
"Towaoc Census Designated Place|""2409343""|""Census""|""Montezuma""|""CO""|""371245N""|""1084335W""|""6007""|""Towaoc""|""""|""11-MAR-2008"""
"Towner|""204824""|""Populated Place""|""Kiowa""|""CO""|""382815N""|""1020447W""|""3927""|""Towner""|""""|""13-OCT-1978"""
"Towner Census Designated Place|""2583306""|""Census""|""Kiowa""|""CO""|""382813N""|""1020450W""|""3927""|""Towner""|""""|""31-MAR-2010"""
"Trail Side Census Designated Place|""2583307""|""Census""|""Morgan""|""CO""|""401457N""|""1035036W""|""4354""|""Lamb""|""""|""31-MAR-2010"""
"Trapper|""173082""|""Populated Place""|""Routt""|""CO""|""400614N""|""1065247W""|""8018""|""Trapper""|""""|""13-OCT-1978"""
"Travois|""2354687""|""Populated Place""|""Arapahoe""|""CO""|""393357N""|""1044422W""|""6132""|""Piney Creek""|""""|""28-SEP-2007"""
"Treasure|""197190""|""Populated Place""|""Archuleta""|""CO""|""371845N""|""1065756W""|""7293""|""Jackson Mountain""|""""|""01-DEC-1991"""
"Trilby Corner|""177728""|""Populated Place""|""Larimer""|""CO""|""402941N""|""1050439W""|""5036""|""Loveland""|""""|""13-OCT-1978"""
"Trimble|""183932""|""Populated Place""|""La Plata""|""CO""|""372325N""|""1075047W""|""6578""|""Hermosa""|""""|""13-OCT-1978"""
"Trinchera|""204814""|""Populated Place""|""Las Animas""|""CO""|""370232N""|""1040251W""|""5804""|""Trinchera""|""""|""13-OCT-1978"""
"Troublesome|""173189""|""Populated Place""|""Grand""|""CO""|""400339N""|""1061730W""|""7362""|""Junction Butte""|""""|""13-OCT-1978"""
"Troutdale|""182082""|""Populated Place""|""Jefferson""|""CO""|""393813N""|""1052053W""|""7178""|""Evergreen""|""""|""13-OCT-1978"""
"Truckton|""193631""|""Populated Place""|""El Paso""|""CO""|""384417N""|""1041056W""|""6024""|""Truckton""|""""|""13-OCT-1978"""
"Trujillo|""184563""|""Populated Place""|""Archuleta""|""CO""|""370602N""|""1070249W""|""6568""|""Trujillo""|""""|""13-OCT-1978"""
"Trumbull|""183544""|""Populated Place""|""Jefferson""|""CO""|""391547N""|""1051310W""|""6394""|""Deckers""|""""|""13-OCT-1978"""
"Trump|""191366""|""Populated Place""|""Park""|""CO""|""385057N""|""1054718W""|""9436""|""Agate Mountain""|""""|""13-OCT-1978"""
"Tuckerville (historical)|""184063""|""Populated Place""|""La Plata""|""CO""|""372933N""|""1072907W""|""10653""|""Granite Peak""|""""|""13-OCT-1978"""
"Tungsten (historical)|""181150""|""Populated Place""|""Boulder""|""CO""|""395819N""|""1052834W""|""7995""|""Tungsten""|""""|""13-OCT-1978"""
"Turret|""191496""|""Populated Place""|""Chaffee""|""CO""|""383825N""|""1055920W""|""8537""|""Cameron Mountain""|""""|""13-OCT-1978"""
"Tuttle (historical)|""2749210""|""Populated Place""|""Kit Carson""|""CO""|""392951N""|""1023039W""|""4022""|""Tuttle""|""""|""30-JUL-2013"""
"Twelvemile Corner|""183003""|""Populated Place""|""Morgan""|""CO""|""400424N""|""1034734W""|""4495""|""Vallery SE""|""""|""13-OCT-1978"""
"Twin Cedars|""183558""|""Populated Place""|""Douglas""|""CO""|""392135N""|""1051002W""|""6207""|""Deckers""|""""|""13-OCT-1978"""
"Twin Forks|""182605""|""Populated Place""|""Jefferson""|""CO""|""393534N""|""1051311W""|""6890""|""Indian Hills""|""""|""13-OCT-1978"""
"Twin Lakes|""1852852""|""Populated Place""|""Adams""|""CO""|""394930N""|""1050017W""|""5246""|""Arvada""|""""|""21-JAN-2000"""
"Twin Lakes Census Designated Place|""2409373""|""Census""|""Adams""|""CO""|""394922N""|""1050013W""|""5239""|""Arvada""|""""|""11-MAR-2008"""
"Twin Lakes Census Designated Place|""2583308""|""Census""|""Lake""|""CO""|""390613N""|""1061908W""|""9603""|""Granite""|""""|""31-MAR-2010"""
"Twin Mills|""182804""|""Populated Place""|""Logan""|""CO""|""403425N""|""1030735W""|""4199""|""Sterling South""|""""|""13-OCT-1978"""
"Twin Spruce|""181168""|""Populated Place""|""Jefferson""|""CO""|""395321N""|""1052131W""|""7989""|""Eldorado Springs""|""""|""13-OCT-1978"""
"Two Buttes|""196063""|""Populated Place""|""Baca""|""CO""|""373340N""|""1022352W""|""4111""|""Two Buttes""|""""|""13-OCT-1978"""
"Tyrone|""204807""|""Populated Place""|""Las Animas""|""CO""|""372715N""|""1041230W""|""5541""|""Tyrone""|""""|""13-OCT-1978"""
"Ula (historical)|""1782041""|""Populated Place""|""Custer""|""CO""|""380900N""|""1053007W""|""7802""|""Beckwith Mountain""|""""|""23-FEB-1998"""
"Una|""174259""|""Populated Place""|""Garfield""|""CO""|""392359N""|""1080631W""|""5016""|""Parachute""|""""|""13-OCT-1978"""
"Union|""182863""|""Populated Place""|""Morgan""|""CO""|""402236N""|""1033004W""|""4134""|""Antelope Springs""|""""|""13-OCT-1978"""
"University Hills|""2117942""|""Populated Place""|""Denver""|""CO""|""393955N""|""1045650W""|""5410""|""Englewood""|""""|""16-APR-2007"""
"University Park|""2117943""|""Populated Place""|""Denver""|""CO""|""394043N""|""1045810W""|""5344""|""Englewood""|""""|""16-APR-2007"""
"Upper Bear Creek Census Designated Place|""2583309""|""Census""|""Clear Creek""|""CO""|""393755N""|""1052455W""|""7529""|""Squaw Pass""|""""|""31-MAR-2010"""
"Uravan|""203153""|""Populated Place""|""Montrose""|""CO""|""382206N""|""1084411W""|""4990""|""Uravan""|""""|""13-OCT-1978"""
"Utah Junction|""202844""|""Populated Place""|""Adams""|""CO""|""394802N""|""1045953W""|""5226""|""Commerce City""|""""|""13-OCT-1978"""
"Utaline|""202233""|""Populated Place""|""Mesa""|""CO""|""390737N""|""1090232W""|""4665""|""Bitter Creek Well""|""""|""13-OCT-1978"""
"Ute|""185916""|""Populated Place""|""Montrose""|""CO""|""381520N""|""1081616W""|""7569""|""Ute""|""""|""13-OCT-1978"""
"Utleyville|""196210""|""Populated Place""|""Baca""|""CO""|""371616N""|""1030153W""|""5144""|""Utleyville""|""""|""13-OCT-1978"""
"Vail|""202339""|""Populated Place""|""Eagle""|""CO""|""393825N""|""1062227W""|""8189""|""Vail East""|""""|""13-OCT-1978"""
"Valdez|""194822""|""Populated Place""|""Las Animas""|""CO""|""370720N""|""1044207W""|""6489""|""Valdez""|""""|""13-OCT-1978"""
"Valdez Census Designated Place|""2583310""|""Census""|""Las Animas""|""CO""|""370722N""|""1044126W""|""6503""|""Valdez""|""""|""31-MAR-2010"""
"Vallecito|""196405""|""Populated Place""|""La Plata""|""CO""|""372231N""|""1073502W""|""7582""|""Vallecito Reservoir""|""""|""31-AUG-1992"""
"Valley View|""193826""|""Populated Place""|""Pueblo""|""CO""|""380406N""|""1045837W""|""6286""|""Beulah""|""""|""13-OCT-1978"""
"Vallie|""191663""|""Populated Place""|""Fremont""|""CO""|""382339N""|""1054621W""|""6522""|""Howard""|""""|""13-OCT-1978"""
"Vallorso|""194540""|""Populated Place""|""Las Animas""|""CO""|""371658N""|""1043842W""|""6791""|""Delagua""|""""|""13-OCT-1978"""
"Valmont|""178716""|""Populated Place""|""Boulder""|""CO""|""400155N""|""1051252W""|""5184""|""Niwot""|""""|""13-OCT-1978"""
"Valmont Census Designated Place|""2583311""|""Census""|""Boulder""|""CO""|""400203N""|""1051221W""|""5161""|""Niwot""|""""|""31-MAR-2010"""
"Vanadium|""187072""|""Populated Place""|""San Miguel""|""CO""|""375801N""|""1075818W""|""7743""|""Gray Head""|""""|""13-OCT-1978"""
"Vance Junction|""187069""|""Populated Place""|""San Miguel""|""CO""|""375608N""|""1075355W""|""8100""|""Gray Head""|""""|""13-OCT-1978"""
"Vancorum|""196401""|""Populated Place""|""Montrose""|""CO""|""381354N""|""1083544W""|""5341""|""Naturita""|""""|""31-AUG-1992"""
"Vastine|""190326""|""Populated Place""|""Rio Grande""|""CO""|""373804N""|""1060612W""|""7648""|""Center South""|""""|""13-OCT-1978"""
"Velasquez Plaza|""194796""|""Populated Place""|""Las Animas""|""CO""|""370725N""|""1044657W""|""6729""|""Little Pine Canyon""|""""|""13-OCT-1978"""
"Vernal|""188125""|""Populated Place""|""Montrose""|""CO""|""382323N""|""1074945W""|""6115""|""Montrose East""|""""|""13-OCT-1978"""
"Vernon|""183063""|""Populated Place""|""Yuma""|""CO""|""395647N""|""1021856W""|""3937""|""Vernon""|""""|""13-OCT-1978"""
"Vernon Census Designated Place|""2583312""|""Census""|""Yuma""|""CO""|""395624N""|""1021826W""|""3881""|""Vernon""|""""|""31-MAR-2010"""
"Vernon Gardens|""2354974""|""Populated Place""|""Jefferson""|""CO""|""394357N""|""1051118W""|""5860""|""Morrison""|""""|""17-OCT-2007"""
"Vicksburg|""189174""|""Populated Place""|""Chaffee""|""CO""|""385957N""|""1062240W""|""9672""|""Winfield""|""""|""13-OCT-1978"""
"Victor|""204771""|""Populated Place""|""Teller""|""CO""|""384236N""|""1050824W""|""9708""|""Cripple Creek South""|""""|""13-OCT-1978"""
"Viejo San Acacio|""193018""|""Populated Place""|""Costilla""|""CO""|""371210N""|""1053030W""|""7795""|""San Acacio""|""""|""13-OCT-1978"""
"Vigil|""194617""|""Populated Place""|""Las Animas""|""CO""|""370940N""|""1045630W""|""7365""|""Vigil""|""""|""13-OCT-1978"""
"Vilas|""203869""|""Populated Place""|""Baca""|""CO""|""372225N""|""1022647W""|""4153""|""Vilas South""|""""|""13-OCT-1978"""
"Villa Grove|""204776""|""Populated Place""|""Saguache""|""CO""|""381455N""|""1055657W""|""7982""|""Villa Grove""|""""|""13-OCT-1978"""
"Village East|""2354643""|""Populated Place""|""Arapahoe""|""CO""|""394100N""|""1045103W""|""5558""|""Fitzsimons""|""""|""28-SEP-2007"""
"Village Green|""2354639""|""Populated Place""|""Arapahoe""|""CO""|""394138N""|""1044849W""|""5561""|""Fitzsimons""|""""|""28-SEP-2007"""
"Village Pines|""2120681""|""Populated Place""|""Douglas""|""CO""|""392248N""|""1044326W""|""6407""|""Ponderosa Park""|""""|""17-MAY-2007"""
"Village of Five Parks|""2354932""|""Populated Place""|""Jefferson""|""CO""|""395055N""|""1050935W""|""5695""|""Golden""|""""|""17-OCT-2007"""
"Villegreen|""196201""|""Populated Place""|""Las Animas""|""CO""|""371821N""|""1033113W""|""5643""|""Villegreen""|""""|""13-OCT-1978"""
"Vine Street Houses|""2113214""|""Populated Place""|""Denver""|""CO""|""394421N""|""1045744W""|""5315""|""Englewood""|""""|""10-APR-2007"""
"Vineland|""193805""|""Populated Place""|""Pueblo""|""CO""|""381444N""|""1042734W""|""4646""|""Vineland""|""""|""13-OCT-1978"""
"Vineland Census Designated Place|""2583313""|""Census""|""Pueblo""|""CO""|""381441N""|""1042736W""|""4646""|""Vineland""|""""|""31-MAR-2010"""
"Viola (historical)|""194678""|""Populated Place""|""Las Animas""|""CO""|""370800N""|""1043602W""|""6234""|""Trinidad West""|""""|""13-OCT-1978"""
"Vista Pointe|""2413679""|""Populated Place""|""Douglas""|""CO""|""393223N""|""1045003W""|""5915""|""Parker""|""""|""11-MAR-2008"""
"Vollmar|""180788""|""Populated Place""|""Weld""|""CO""|""400806N""|""1045020W""|""4865""|""Platteville""|""""|""13-OCT-1978"""
"Vona|""195120""|""Populated Place""|""Kit Carson""|""CO""|""391813N""|""1024435W""|""4505""|""Vona""|""""|""13-OCT-1978"""
"Vroman|""195477""|""Populated Place""|""Otero""|""CO""|""380523N""|""1034837W""|""4236""|""Manzanola""|""""|""13-OCT-1978"""
"Vulcan (historical)|""188360""|""Populated Place""|""Gunnison""|""CO""|""382044N""|""1070005W""|""8924""|""Powderhorn""|""""|""13-OCT-1978"""
"Wah Keeney Park|""182085""|""Populated Place""|""Jefferson""|""CO""|""393937N""|""1052026W""|""7467""|""Evergreen""|""""|""13-OCT-1978"""
"Walden|""204654""|""Populated Place""|""Jackson""|""CO""|""404354N""|""1061701W""|""8097""|""Walden""|""""|""13-OCT-1978"""
"Walker|""180687""|""Populated Place""|""Weld""|""CO""|""401552N""|""1045708W""|""4974""|""Johnstown""|""""|""13-OCT-1978"""
"Wallace Village|""181269""|""Populated Place""|""Jefferson""|""CO""|""395300N""|""1050534W""|""5394""|""Lafayette""|""""|""13-OCT-1978"""
"Wallstreet|""178520""|""Populated Place""|""Boulder""|""CO""|""400220N""|""1052327W""|""6893""|""Gold Hill""|""""|""13-OCT-1978"""
"Walnut Grove|""2354695""|""Populated Place""|""Jefferson""|""CO""|""395316N""|""1050612W""|""5394""|""Lafayette""|""""|""28-SEP-2007"""
"Walsh|""196177""|""Populated Place""|""Baca""|""CO""|""372310N""|""1021642W""|""3953""|""Walsh""|""""|""13-OCT-1978"""
"Waltonia|""177670""|""Populated Place""|""Larimer""|""CO""|""402450N""|""1052147W""|""6506""|""Drake""|""""|""13-OCT-1978"""
"Walts Corner|""196224""|""Populated Place""|""Las Animas""|""CO""|""371008N""|""1035248W""|""5800""|""Trementina Canyon""|""""|""13-OCT-1978"""
"Wandcrest Park|""183281""|""Populated Place""|""Jefferson""|""CO""|""392608N""|""1052338W""|""8264""|""Bailey""|""""|""13-OCT-1978"""
"Wandering View|""2354398""|""Populated Place""|""Adams""|""CO""|""395318N""|""1050149W""|""5463""|""Lafayette""|""""|""28-SEP-2007"""
"Ward|""178487""|""Populated Place""|""Boulder""|""CO""|""400420N""|""1053030W""|""9150""|""Ward""|""""|""13-OCT-1978"""
